phase	read_thru	write_thru	read_util	write_util	read_qocc	write_qocc	read_respt	write_respt	
1	0.00218540876565897	4.1912350732038025e-05	0.06674658333333322	0.001078916666666667	0.2670619999999995	0.0043170000000000005	122.20231024811135	103.00066506887819	
2	0.0020921295326415358	1.39989499033911e-06	0.06325399999999999	4.150000000000001e-05	0.25301899999999994	0.00016600000000000005	120.93849642308551	118.58032291392676	
3	0.002158714267845631	2.9995814154459197e-06	0.06409499999999999	8.537500000000003e-05	0.25638349999999993	0.0003415000000000001	118.7667602974929	113.84921850812057	
4	0.002093230726308938	2.499682449985872e-06	0.06228537499999999	7.062500000000002e-05	0.24914399999999998	0.0002825000000000001	119.02366847028073	113.01435508402147	
5	0.002251246546520579	2.3996982738962507e-06	0.06654362499999997	6.912500000000004e-05	0.2661814999999999	0.00027650000000000016	118.23738293408935	115.22281905510694	
6	0.0020824890286785243	8.289638434252293e-06	0.06386412500000004	0.00023712500000000006	0.25546000000000013	0.0009485000000000002	122.6705142173576	114.4199481705806	
7	0.005899991570887961	0.00501184730106346	0.26368726990925506	0.2153471050907411	1.1949994999999634	0.9775174999999844	202.54257750068504	195.04135726413008	
8	0.013178585900318238	0.007047963893872735	0.6349068542998042	0.33740364570019504	7.176442000000003	3.8418839999999728	544.55326650993	545.1055166925555	
9	0.01007685648446111	0.004970335462477082	0.4950887729259559	0.24158335207403758	2.785882999999985	1.3714164999999396	276.4634987404972	275.92030967593126	
10	0.013382128984847946	0.003042134078658098	0.6792118460296412	0.15356402897035654	4.431688500000022	1.0289829999999334	331.16468276593713	338.2438029995783	
11	0.012495926976377771	0.007145090701967011	0.6124141828033014	0.34755344219670514	6.1812249999999604	3.5361909999999894	494.6591806822265	494.9119818768	
12	0.009494025427444257	0.0020822452004905546	0.4263631389159422	0.09253473608405441	1.961406499999978	0.42945849999999336	206.5937694173607	206.24780400445516	
13	0.014073332595682504	0.00395786580265845	0.7168038738164767	0.19961100118351494	5.707215500000071	1.62283499999993	405.5340454151537	410.02779803951205	
14	0.009844308882921444	0.005907447922064642	0.49932132911363003	0.2959937958863644	3.0120564999999915	1.796573499999942	305.9693205305154	304.1200741338136	
15	0.012832302127793679	0.004631594840572146	0.652067098597654	0.23304102640234578	4.810673499999982	1.7654069999998938	374.8877989383114	381.1661124878987	
